"SF","logMstar","logvelDisp_e","logRproj_rvir","TType"
1,10.622,2.00773975864221,0.82320533514556,1.4413731098175
1,11.092,2.10542519066391,-0.543383497406922,1.66799485683441
1,10.529,1.98884767581662,-0.240739802384514,-1.15758550167084
1,10.605,1.93677545902975,0.781688591672667,4.12128591537476
1,10.808,1.95449498087727,-0.129326798075087,0.446467101573944
0,10.669,2.11707463775787,0.904592884467257,-2.24092578887939
1,10.644,1.98359309020726,0.886466480548241,1.92072725296021
0,11.004,2.20934693471123,-0.348437271185939,-2.28861999511719
1,10.774,2.17530957705539,-0.425127842948735,-1.95495283603668
1,10.688,1.97675895254744,-0.142836362624736,0.788530111312866
1,10.686,2.03653961004433,-0.167234027618544,2.23466849327087
0,11.258,2.30851262003117,-0.281807971206224,-2.32096719741821
1,11.047,2.16066501570105,-0.255611106304812,1.42760682106018
0,10.586,2.19640417702375,-1.57192029450675,-2.2189040184021
0,11.214,2.2926772692576,-0.805143605529687,-2.33692121505737
0,10.547,2.14543616545683,-1.20334044015286,-1.46144282817841
1,10.637,2.04994788030082,0.0338250900192596,-1.51715219020844
0,10.722,2.1826044840824,-0.0445074575341218,-2.23498153686523
1,10.761,2.02350666188357,0.0681479424848839,0.781875729560852
0,10.941,2.26572946348194,-0.767472357548899,-2.37757301330566
1,10.957,2.18565747397428,-0.510796622253833,0.315822601318359
1,10.514,2.04678562377064,0.132947190149519,-0.629976868629456
0,10.519,2.05918076650898,0.21278670083404,-1.91208589076996
0,10.509,2.20953917636534,1.09264516242172,-1.72627818584442
0,10.644,2.08942093547684,0.504187057900239,-2.32203054428101
1,10.826,2.11354837866866,0.236799825535654,-2.20131778717041
1,10.682,2.01460662777723,0.252152260827036,-1.88118135929108
1,10.775,2.21018761311344,-0.0574788927102135,-0.9001225233078
1,10.571,1.89370570816787,-0.145934037202965,1.02451920509338
0,10.514,2.01313603618908,-0.640566171319246,-1.71448981761932
0,10.504,2.32707791183197,-0.0357021007512501,-0.731742024421692
1,11.038,1.96720467192523,-0.0976163248122738,3.29671430587769
0,10.716,2.27864788793691,-0.395877970082365,-2.08394908905029
0,10.636,2.26069978626098,-0.57425545015015,-0.933024287223816
0,10.574,1.95442953083469,-0.289489644438803,-1.92871582508087
0,11.234,2.36929738053404,-0.501286389514121,-2.37815427780151
1,10.881,2.07712066696934,0.27153380613283,-2.36783599853516
0,10.745,2.05306326141011,0.297503153354991,-1.20086944103241
1,10.505,1.97295453000222,-0.122427095766666,3.94537162780762
0,11.277,2.42471993297401,-0.0627254925556525,-2.39586448669434
1,10.781,2.11517767287517,0.172313659921398,0.677039861679077
1,10.563,1.87233067511974,0.124518599777093,2.99753975868225
1,11.023,2.04841086473044,0.0917050489828543,-0.123557806015015
1,10.74,2.12899503450696,-0.0432166304649381,-0.782868504524231
1,11.127,2.05307913713989,-0.241118320860664,2.41512155532837
0,10.683,2.12069842507108,-0.928977700077037,1.34519493579865
0,10.581,2.1789186422724,0.0461562167803288,0.67869234085083
0,10.877,2.16113553010511,0.220690606470697,-1.98231637477875
0,11.039,2.24077409125231,-0.458679346369756,-2.30891609191895
0,10.834,2.31646908493063,0.396637134031659,-2.25100946426392
0,10.972,2.27482327833869,-0.213156757894607,-2.15075778961182
0,10.666,2.37493779028113,-0.915693500145333,-1.20702111721039
0,10.977,2.21839124003177,-0.97440589019468,-2.29386234283447
1,10.887,2.22831986307456,-0.918832270139515,-2.25280857086182
0,10.66,2.05475322557405,-0.286369909906759,2.17114591598511
0,10.761,2.14815988971106,-1.01376209144497,-2.2640175819397
0,10.57,1.95840099242629,-1.01767186215267,-1.18359768390656
1,11.315,2.2539276493723,0.317018563451393,-1.96403062343597
1,10.721,2.0999125506874,-0.487933756945657,-1.67862832546234
0,11.307,2.39103391693199,-0.39792256040698,-2.64680910110474
0,10.507,2.09136402932472,-0.599881418257107,-1.86369836330414
1,10.62,1.71363862662794,-0.373522967418526,2.26545572280884
0,10.941,2.21912932105587,-0.253464915013912,-1.96096050739288
0,10.617,2.0402426863647,0.368087905571166,-1.95807254314423
1,10.554,2.08760987268843,0.0987379428391574,0.749448478221893
1,10.501,1.74856294026079,0.81837183905362,2.79001665115356
0,10.762,2.20456952616737,0.806688313238851,-2.39062070846558
1,10.507,1.81761098829559,0.648102954944938,2.47836971282959
0,10.655,2.08656986114574,0.167456851720952,-2.3889627456665
0,10.565,2.02043170801627,0.368167307913462,-1.75767910480499
1,11.322,2.34483412536723,-0.422325746522721,-2.19046878814697
0,10.836,2.23730204811541,-0.665215181116257,-1.88526117801666
1,11.024,2.37594469832583,-0.0509777997246199,-1.06674540042877
1,10.855,2.08482973747924,-0.0776189287495745,1.77590036392212
0,11.16,2.24445216979415,-0.205742011846484,-2.31277656555176
1,10.535,1.75342267919727,0.263040604293899,2.73844742774963
0,11.096,2.1765562033031,0.0101314066103663,-2.1060266494751
0,10.766,2.16753859263137,-0.245913360396822,-2.27054691314697
1,11.038,2.23257378039998,-0.37035443109901,-2.42252826690674
0,10.911,2.20397990241443,-0.429179018539708,-2.08456420898438
1,11.12,2.18409614943563,-0.162131190820443,0.728945732116699
0,10.84,2.14271074644311,-0.526553550649058,-2.23452425003052
1,10.626,1.99109000507417,-0.481672783035754,3.74010848999023
0,10.905,2.29939389933194,-0.136567630330937,-2.35968685150146
0,10.508,1.67601377327189,0.068695964730371,-0.510741114616394
0,10.51,2.12619741805985,0.212135818164908,-2.12197303771973
0,10.597,2.24745248851777,-0.109896296996166,-2.47134828567505
1,11.262,2.0526628470963,0.21802160306982,3.70630073547363
0,11.084,2.29624109127099,0.324243370410529,-1.28762400150299
0,10.58,2.21268149866168,-0.136785323803223,-2.18382549285889
1,10.624,1.98057912747647,0.14282696232207,1.45181453227997
1,10.961,2.12953510380094,0.100580252701209,0.379845798015594
0,10.569,2.20537649025227,0.307932060301654,-1.84200847148895
1,10.549,2.0106247247992,0.731320187502745,3.14945602416992
0,10.822,2.2269507408599,0.456669104214683,-1.024129986763
1,10.624,1.94251435463358,0.685276265255822,4.20615720748901
0,10.746,2.20171209964579,0.652217273416595,1.00943922996521
0,10.747,2.25766938617252,-0.345688535339057,-2.3568286895752
0,10.832,2.21151943232594,-1.09637944870306,-1.18513858318329
0,10.569,2.3809141582851,-0.0363501604457914,-2.19069957733154
1,11.102,2.32300339921155,-0.00559995344021361,-2.30213069915771
0,10.723,2.07499036416657,-0.189602682607725,-0.619354844093323
0,10.74,2.27753588593741,-0.987072894222479,-2.38051652908325
0,11.049,2.24217538057057,-0.635454847077699,-2.22548341751099
1,10.803,1.99937788991211,-0.00754121352747378,-1.46401131153107
0,10.755,2.16607325048835,-0.00697371314348084,0.211629867553711
1,10.812,1.97430636612215,-0.0110370858386965,3.6437463760376
1,10.666,2.14172455168249,-1.08870599566565,-0.016223669052124
0,11.164,2.28727273374395,-0.46877093172343,-1.75835740566254
1,10.774,1.87051282368794,0.0386063687413783,2.29436779022217
0,10.865,2.20287346029477,-0.225684362763483,-2.14862489700317
1,10.598,1.90803004841599,-0.132542283319377,1.46347343921661
1,10.744,2.01588879554012,-0.0699996715818283,0.213518679141998
0,10.588,2.14594502189127,0.725651900570198,-0.576722741127014
1,10.798,2.02377385192767,0.107402308726171,3.52560424804688
1,11.02,2.0624324660074,0.0366631371414794,2.36846685409546
0,10.912,2.33832837871813,0.0525136083767917,-2.42401504516602
1,11.008,2.16925722030411,-0.368472016532067,3.71945571899414
0,10.606,2.25392193282872,-0.606033502362689,-2.15462923049927
1,10.549,1.93645157859006,0.287879418490614,2.03933334350586
0,10.691,2.03807866496583,0.208909579252486,-2.32919597625732
0,10.64,2.07458746602835,0.0746267429238912,0.00938880443572998
1,10.674,2.04299712302461,0.0727670898938371,2.28837203979492
0,10.78,2.16690186548812,-0.292797286934791,-0.693193793296814
0,11.243,2.25783515814161,0.0391428736589021,-2.45966577529907
0,10.544,2.13297850471411,0.0621543088055726,-1.92562782764435
1,10.639,2.08779412633441,0.424967094381957,2.09547805786133
0,10.666,2.05962774123445,0.268174832865896,-0.943208336830139
1,10.952,2.07783607898014,0.673801910790657,2.95918607711792
1,10.508,1.89779123568224,0.155569604661117,-1.79553258419037
1,10.651,2.0807358713246,0.582699229625817,2.38264942169189
0,10.663,2.17796176976875,0.545026379256251,-2.3657341003418
1,10.785,2.07762545436232,1.12737620743912,3.5452561378479
0,10.77,2.1129632405161,0.200108438211703,-2.31039381027222
1,10.5,1.93784918207894,0.328646058108605,1.96498417854309
1,10.677,2.07464917170158,0.111695992973769,2.93413591384888
0,10.631,2.08314031989899,-1.92055926857814,2.90906429290771
0,10.605,2.18874850968852,-0.163037837101706,-1.35176718235016
0,10.791,2.24303154103733,-0.0351374679827499,-2.37140464782715
1,11.029,2.13428818398831,-0.0168242901901603,3.7572865486145
1,10.719,1.99902473344145,0.376334147004226,2.30274105072021
0,10.967,2.23279041400326,0.307170065982752,-1.73504054546356
1,10.817,2.16606875697576,-0.0447307386283662,-1.97067439556122
1,10.6,1.89103687661378,-0.338045524008646,2.34604573249817
1,10.751,2.06049477053404,0.0180779646310666,1.12836670875549
1,10.919,2.12227896042169,-0.115804763549508,2.33019518852234
1,10.796,2.11524299956768,0.684267453636589,2.40693640708923
0,10.745,2.22121690233414,-0.97091216083791,-1.56917726993561
1,10.54,1.9878749358825,0.0142304007967654,-0.436874628067017
0,10.544,2.10554205663157,0.196122493598777,-1.35691297054291
1,10.549,1.88410227580905,0.305363055443083,3.28032922744751
0,10.528,1.86658754867504,-0.241512370252676,2.49157905578613
0,10.846,2.20266030456673,-0.129375439945631,-2.40700674057007
0,10.534,2.01615578230102,-0.193388652041945,-2.05164623260498
1,10.675,2.03727701280692,0.438448899424533,0.960750699043274
0,10.53,2.22334062226342,0.104609198188875,-2.19213056564331
0,10.672,2.29858061608875,0.0920621853399961,-2.50524806976318
0,10.635,2.09642889616768,0.132743761667229,-2.26611518859863
0,10.815,2.33428844159325,0.0700759542217457,-2.26834726333618
1,10.648,2.00953282805729,0.362360284880473,-1.98769915103912
1,10.662,2.08324265995817,0.299092126241186,1.39743375778198
1,10.547,1.72491192301458,0.160733676971038,5.00737142562866
1,10.593,1.97662130335557,0.103283689561944,1.78719878196716
0,10.735,2.16290727159629,0.317125921656843,1.39727556705475
1,10.829,2.10378545469464,-0.394066689069854,2.51956129074097
1,10.547,2.12140479523025,-0.125510797173556,1.03308832645416
1,10.831,2.03540909067482,-0.3737306541506,0.361150622367859
0,11.049,2.34620175658099,-0.613034696760396,-2.24325037002563
0,10.725,2.11679963808084,-0.738183356244136,-2.4519305229187
0,10.81,2.26768174031296,-0.551412487852773,-0.39534592628479
0,10.811,2.15942976797315,0.377296123581094,-2.24893999099731
0,10.927,2.44040148805348,-0.459191701395124,-2.71609544754028
0,10.87,1.90961274294758,0.0516536158084278,2.38622045516968
0,10.556,2.14102057859481,0.440229957673618,-1.64012348651886
1,10.764,1.97962541010022,0.00655252547226955,3.10788583755493
1,10.501,1.98646866974674,0.388096646583193,3.22572231292725
0,10.948,2.10389621772756,0.817720548308629,-1.8007630109787
1,10.813,2.11492431640409,0.554268070680731,1.83013296127319
1,10.538,2.04072603067951,0.582586665185637,0.183689653873444
1,10.69,2.14203391286058,0.875102133767481,-0.801260113716125
1,10.535,2.11280980254015,1.20985223573813,0.410654366016388
1,10.667,2.0152012292235,0.721717470887614,2.48974895477295
1,10.754,2.11450248407595,1.00366853942977,2.53671789169312
1,10.62,2.09165786027185,1.10359167810846,-1.20997703075409
1,10.623,2.12909382444419,0.335206920992194,0.317710041999817
0,10.626,2.17159837157966,1.00095634200345,-2.28404712677002
0,10.893,2.20341384350481,0.314370543557356,-2.28909635543823
0,10.733,2.175762110658,0.319539490194431,-1.4596449136734
1,10.73,2.07666585737535,-0.153636345525411,2.49725604057312
1,10.92,2.04933582205972,0.342359904976106,3.66261386871338
0,10.602,2.24909037682657,0.355075700432369,-1.6821528673172
1,10.651,1.69487194525358,0.267493623717912,3.73491287231445
1,10.796,1.80357017403867,0.791170839844834,1.32393789291382
1,10.645,2.0116205608219,0.356090095937116,-1.10952770709991
1,10.748,2.10166878194652,0.323144632823334,-1.52750813961029
1,10.769,2.03974746549145,-0.422430223845566,-0.109077095985413
0,10.59,2.04096952190699,0.858260603745301,-2.07853031158447
1,10.632,2.02859351282658,0.621806819528735,-0.838248014450073
1,10.697,1.89101010987673,0.223322982916889,2.95082426071167
1,10.519,1.9240661684404,0.266941870238395,-1.4202367067337
0,10.505,2.26574748375363,-1.21787390474678,-0.663431882858276
0,10.62,2.22759246603735,-0.586991289482248,-2.2660059928894
0,11.203,2.27620697200114,-0.903404911027258,-1.91672170162201
1,10.92,2.04061151881916,-0.79223290999925,4.2979621887207
0,10.688,2.38847072220548,-0.439604990948526,-2.27401781082153
1,10.631,2.12485997318528,0.107950555703325,-2.19471836090088
0,10.656,2.18492226550706,0.563724576988136,-2.15999031066895
1,10.71,1.8639297312753,0.0123775770386167,2.58917808532715
0,10.793,2.2283719527524,-0.0429632324652238,-2.2123236656189
1,10.695,2.13639114323625,-0.0675660042373272,2.22968482971191
1,10.621,1.90251614416487,-0.121829971049446,-1.32387411594391
1,11.07,2.13259374931592,-0.061498333756696,4.59341239929199
1,10.563,2.04973103708192,0.0136463878043924,1.19765138626099
0,11.04,2.35854441830231,0.332894059461403,-2.51191186904907
1,10.968,2.09640622252887,0.353857702300754,3.24175548553467
1,10.634,1.79212946591916,0.343952259913095,2.12581205368042
1,10.526,1.93572689417586,0.255341992757166,2.15255737304688
1,11.293,2.23926279968011,-0.169308452608017,0.874605059623718
1,10.748,1.9582723533893,-0.0132572721651921,4.78679800033569
1,10.844,2.04862071225973,-0.449438583332864,1.85147213935852
1,10.597,1.90520495955011,-0.580223459699979,3.86858510971069
0,10.826,2.21921283873668,-1.18928095949468,-1.8571685552597
0,10.872,2.2417598918924,-1.01292161315477,-2.3715353012085
0,10.595,2.21913118434255,-0.643411028767724,-1.22883236408234
0,10.56,2.14707245351536,0.367420687418899,-1.89226090908051
0,10.784,2.34178554237894,0.195417267797029,-2.23493003845215
0,10.832,2.14705997583894,0.179986893121387,-1.7645400762558
1,10.665,2.17486072889431,0.913749090753797,0.641922354698181
1,10.625,1.86829589483038,0.193325671311944,3.88156318664551
1,10.735,2.17599947813675,0.182429298004394,-2.21965599060059
0,10.998,2.31173211608165,0.28952595416773,-2.45787286758423
0,10.595,2.21677242249155,0.871377879699441,-2.39984512329102
1,10.55,1.86903776979448,0.926969873544398,1.66945815086365
1,10.986,1.95574927557432,-0.194971607449886,4.40961170196533
1,10.585,2.11453080011314,1.05128578256964,-0.385276913642883
0,10.848,2.16512190912144,-0.338231855774443,-2.24075365066528
1,10.682,2.24600514913854,0.782672638319211,-2.00340461730957
0,10.777,2.33042627292514,-0.728656481487472,-2.50304698944092
1,10.591,1.77523496310596,-0.516941441685911,-0.859450340270996
0,10.771,2.1035921858604,-0.0396844142144543,-2.25672149658203
0,10.815,2.2928346962927,-0.274974676534157,-2.44465970993042
0,10.608,2.21721705474272,0.787080117411631,-2.38937330245972
0,10.683,2.20498053839049,0.425904481851809,-2.20161151885986
0,10.731,2.18863467764906,0.151889609443742,-1.52321112155914
1,10.68,1.9650983755338,0.601489557018711,1.18243014812469
1,11.172,2.36049399866714,-1.3217007361359,-2.40869140625
1,11.172,2.25498629741349,-0.172177433857156,1.53579819202423
0,11.077,2.29002539069692,-0.936334795313611,-2.2195873260498
1,10.686,1.78525268771976,0.866054087044875,0.646136999130249
0,10.605,2.25161737365648,0.630354707805058,-2.32492303848267
1,10.642,1.99029630467034,0.624998189784584,2.31006503105164
0,10.505,2.14859148055377,1.03194750733066,-2.12672805786133
1,10.592,1.92940917516483,0.805625421999986,0.345743536949158
1,10.742,2.18500950721679,0.731636606798407,-0.637009859085083
1,10.827,2.1517447583375,0.861493717004023,-0.0892726182937622
0,10.78,2.16481796449057,-1.39287922125305,-1.79760849475861
1,10.581,1.8528398648261,0.208667775512135,4.52187013626099
0,10.521,1.98750362226854,0.845936848772577,2.79388284683228
0,10.652,2.13448030831915,0.695840495404418,-2.40239477157593
1,10.647,2.1451420516583,0.708459216032455,-1.26929080486298
1,10.697,2.24098316260388,0.747600344883238,1.77752816677094
1,10.643,2.15054343433138,0.101061046384986,-1.30293881893158
0,10.634,1.99293342891576,0.765600941086218,-1.37166440486908
0,10.554,2.14513222668177,0.694829348592386,-2.41326856613159
0,11,2.28167146641223,-0.28986420832261,-0.536326169967651
1,10.681,1.92558320443301,-0.800558950777368,-1.63285386562347
1,10.511,2.01657017956134,0.815428629309638,1.28341197967529
0,10.635,2.08065116598955,0.277643499365498,-1.66899788379669
1,10.757,2.15858890735385,0.394523030292735,-2.20626449584961
1,10.542,1.99147756820461,0.371018615093198,-1.20792376995087
0,10.662,2.11416897140846,1.05905902006461,-2.19229888916016
1,10.551,1.8529980092066,0.873255539413686,2.70128870010376
1,10.684,2.19924077633408,0.275187058255249,0.898364663124084
0,10.865,2.23337723631788,-1.08349276385594,-1.37204945087433
1,11.141,2.4034742844582,-0.537730713460141,-2.42717552185059
0,10.745,2.1873811455514,-1.13397728259601,-2.15037393569946
0,10.586,2.13884038989549,-0.596995534359156,-1.76126635074615
0,10.603,2.22865543342094,-0.765332431885992,-2.29449796676636
0,10.919,2.34750704254111,-0.370321400673583,0.629781186580658
0,10.588,2.19444851487043,-0.586348849271151,-2.25814342498779
0,10.51,2.3549583139295,-0.363646007261969,-2.26299476623535
0,10.636,2.0992046365208,-0.0691562287351939,-0.277448296546936
0,10.53,2.09587642145681,-0.163560683020983,-1.42854607105255
0,10.831,2.26568240206753,-0.350076515647554,-2.27820920944214
0,10.689,1.90832992063111,-0.211194425868285,-0.694201350212097
0,11.053,2.35651941269817,-0.957150031899243,-2.0767879486084
0,11.179,2.24354518724824,0.234694829264415,-2.30380964279175
0,10.84,2.21158368836855,0.23281458917908,-2.40724897384644
1,11.214,2.14689048443328,0.2249155645155,2.07746076583862
1,11.262,2.07704354942542,-0.71870086513206,1.30814528465271
1,10.561,1.84991693865205,-0.761125895989915,-0.237001180648804
0,10.67,2.14788124868826,0.0364581679729718,-2.24602127075195
1,10.968,2.13825240997636,-0.0539350898172099,0.646895468235016
0,10.987,2.30670923558034,-0.076229653596237,-1.15621435642242
1,10.744,2.08663396239446,-0.223202215544563,-0.271795153617859
0,10.695,2.2251911623677,-0.0462567247779395,-2.61138868331909
1,10.854,2.19069025754704,0.393313645656556,1.14254343509674
0,10.673,2.25084939313893,0.0428433430236717,-1.75532567501068
1,10.706,2.04329540097976,0.20104519471261,3.17432641983032
0,10.628,2.16242322223983,1.0018071131123,-2.06484127044678
1,10.617,2.05670775300679,0.175144970090195,-0.483735799789429
1,10.64,2.05594724831486,0.24044440034778,-0.15109646320343
1,11.341,2.18680183084865,0.259009837434791,2.67486476898193
1,10.839,2.19626111744176,0.896325809689091,1.64134740829468
1,10.772,1.86113977265551,-0.303744943023616,2.47020959854126
1,10.668,2.02097076481741,0.343423856037214,3.91437578201294
0,10.718,2.25853728733386,-0.938142535216011,-2.04296636581421
1,10.92,1.93559071126309,-0.511330859494628,0.481975555419922
1,10.752,2.05189677963131,0.136681859051561,-2.26171350479126
1,10.69,2.27035011884223,0.0328265061756797,1.38600730895996
1,10.55,1.90625069044301,0.199536480364096,2.05254697799683
1,11.051,2.20737665807669,0.179709144343619,-1.84666073322296
0,10.856,2.23754538714749,0.0276792264806185,-2.34605550765991
1,10.611,2.00899525869166,0.230751970925654,-1.8194192647934
1,10.774,2.25868424726899,-0.346287747560401,-2.3468656539917
0,10.628,2.21981406342706,-0.696198497430611,-1.7706755399704
0,11.066,2.24399988385393,-0.572965885286513,-1.70931112766266
1,10.85,2.33017869207912,0.421015061342323,-1.73484027385712
0,10.582,2.1619590395246,0.374678724903398,0.530552208423615
1,10.702,1.97462640837246,-0.50339966318161,3.45659875869751
1,10.506,1.9805192812746,-0.15126923879573,3.29515361785889
1,10.805,1.8604721100484,0.490306932280895,1.43508696556091
0,10.817,2.18378145305235,0.566696643989282,-2.32026863098145
1,10.698,1.87939449155574,0.126451686160145,4.8705039024353
1,10.508,2.0515406521441,0.759329417015475,0.885504305362701
0,10.552,2.09263089637561,0.157058101862688,-2.33094263076782
0,10.827,2.07668595540467,-0.3041972755878,-2.09628057479858
1,10.594,1.97702992005544,-0.00646473186896125,1.86494529247284
0,10.628,2.29780304590338,0.174542935311093,-2.46985244750977
0,11.031,2.33651550580485,0.107610496696939,-2.21682977676392
1,10.512,1.9441046375775,0.112922480670665,3.16440439224243
0,10.534,2.18354648348475,0.313083753728392,-2.14836645126343
1,10.619,2.10509547794522,1.08278292389727,-0.70855176448822
1,10.776,2.12071803772261,0.670326828345705,1.1472601890564
1,10.539,1.99960398345412,0.439158725608127,-1.62539923191071
0,10.908,2.1384367442474,-1.06546090612952,-0.881594181060791
1,11.135,2.32091449042319,-0.47794154091205,-2.29192209243774
1,10.954,2.09770050127888,-0.362506609936444,-0.428345918655396
1,10.827,2.12079013312335,-0.758041557379965,0.921137273311615
0,11.075,2.22923152572528,-1.0339053442966,-2.41732168197632
1,10.636,2.12381023525995,0.71237413813677,-1.91884338855743
0,10.899,2.16889857876212,-0.0195361483226922,-2.11472368240356
0,10.53,2.11087269446167,0.815503179023825,-2.19148540496826
1,10.512,1.80992984094232,0.276835828473841,4.04703140258789
0,10.511,2.1603854895818,0.869523342638428,-2.34314107894897
1,10.743,2.05888231761277,0.656376481085419,2.80100107192993
1,10.557,2.03248807301851,-1.60116240538502,-2.71901893615723
1,10.696,2.06430935190701,-0.3552890566792,0.74081563949585
1,10.658,1.79643257133095,0.344407936050393,4.50642871856689
1,10.712,2.06699198668676,0.412899044682272,4.37980318069458
0,10.724,2.10857720690928,0.101636676759468,-2.1973352432251
0,10.665,2.0900823357081,0.142215436139837,-2.41945791244507
0,10.617,2.14264975423398,0.557292964716575,-2.22871780395508
1,10.612,2.04511502077013,0.709619338564302,-2.11016273498535
0,10.537,2.06778807430839,0.890993105995233,-2.56315660476685
1,10.581,1.90036858424054,0.546802973269777,-0.131299018859863
1,10.668,2.15871377863473,1.12079010090076,-2.43729400634766
1,10.57,2.09163469888195,0.682918683820833,0.62839686870575
1,10.542,2.00670090805031,-0.433739316909404,-1.45151913166046
1,10.577,1.99067994460352,0.392542113504672,1.47491061687469
1,11.127,2.1660108762182,-0.175449670112414,1.2746490240097
1,11.033,2.2355133936493,-0.0484395793747133,-2.48909616470337
0,10.879,2.13669203428381,-0.593572294504506,-2.35637664794922
1,10.804,1.99204242114212,-0.360974424204081,2.81260824203491
1,11.032,2.14904961159534,-0.520158045211419,-0.340126156806946
1,10.64,1.98643407044237,-0.574123039962019,-0.302479028701782
0,10.687,2.08056255517768,-0.553875006948771,-2.41882276535034
1,10.968,1.95255744025106,-0.990468756727442,1.17745280265808
0,10.561,2.10796715718071,-0.687072087618802,-0.567979335784912
0,10.619,2.24879736869385,0.300211499970444,-2.07592105865479
1,10.694,2.0495335560171,0.578916341465349,0.936476767063141
0,10.611,2.03336286011035,0.390114480832167,1.40839087963104
1,11.185,2.32945745614754,-0.110132216467798,-2.43485832214355
1,10.533,2.21169917549396,0.0607265171011428,1.02456331253052
1,10.586,2.22408728576935,-0.0429017435177616,-1.26884210109711
1,11.194,2.41217386845147,-0.116250711625165,-2.47363376617432
1,10.717,2.14940844242711,0.0886621104384752,0.139388620853424
1,10.84,2.30902955773344,-0.513631111733932,-1.4219206571579
0,10.793,2.22832393243751,-0.69683458437924,-2.15736246109009
0,11.267,2.20644609970002,-0.586448198840872,-2.52884864807129
1,10.908,2.13508765868983,-0.329178567338116,-2.3174295425415
0,11.065,2.37309097479368,-0.924944714775871,-2.20778942108154
0,10.61,2.17874692502577,-0.0724944561027269,-2.20948219299316
1,10.685,2.15893984324702,-0.0270382002854112,-2.17494964599609
0,11.014,2.27577027605246,0.180909906061038,-2.43339157104492
1,10.588,1.90756842114559,0.416199019879511,1.7216991186142
0,10.706,2.14743135577509,-0.527702933158901,-2.00143241882324
1,10.552,2.07900272800223,0.939317438441091,-1.72179424762726
0,10.608,2.13251232418841,0.938380393533206,-2.46137952804565
1,10.942,2.24278993159319,-0.593525915106736,-2.2143816947937
1,11.164,1.93891124328014,-0.195135994689339,1.97761034965515
0,10.532,2.08072866760256,-0.460131132388901,-1.8242598772049
1,10.902,1.8103441681549,0.801550166190981,2.53492879867554
0,10.507,2.21886910166664,-1.33264172203898,-2.51856231689453
0,10.527,2.06354381943711,-0.859567102659982,-2.19783973693848
0,10.926,2.2817827820844,-0.90325249622465,-2.20589876174927
1,10.938,2.09279607583175,-0.359623609744172,1.20392107963562
1,10.545,2.18010333586796,0.156067283079525,-1.28600251674652
0,10.575,2.17322698477621,0.16868994596212,-2.14081048965454
1,10.572,2.06946021591369,0.206210951827663,0.0900528430938721
1,10.814,2.0819072692869,0.256313900892002,1.16969633102417
1,10.61,2.07048045952552,0.281486613398118,-1.90393793582916
1,11.219,2.24547138185285,-0.514918198320709,-0.925575375556946
0,11.034,2.24891339756013,-0.413685591671484,-2.45763158798218
1,10.895,1.97564636228618,-0.389258747036893,1.28328049182892
0,10.823,2.24437660356592,-0.529682910977176,-2.43121576309204
1,11.403,2.22638404290331,-0.528284737302279,1.05513441562653
0,10.556,1.95535404427737,-0.558455042060564,-2.2894811630249
0,10.594,1.9795170883862,0.789320914063208,-2.43021869659424
0,10.801,2.40009332086179,-1.01041527798859,-1.83083927631378
0,10.523,2.10890511655556,0.2565609841492,-0.612485766410828
1,10.908,2.07944374962047,-0.27806334430396,-2.15211629867554
0,11.177,2.29602725009168,-0.0461688463710178,-2.23940277099609
1,10.782,2.08376538104003,0.137217400718166,0.634533286094666
1,10.684,2.05961436787823,-0.0167404840622856,0.295946002006531
1,10.613,2.05085585175308,-0.129091394474459,2.03022074699402
0,10.543,2.08781028916915,0.322526651698741,-1.40677011013031
1,10.736,2.00788342820992,0.0253989133997289,3.63177251815796
1,10.763,2.11351862411329,0.841067948495527,0.981130003929138
0,11.263,2.29162016774505,0.24700416047166,-2.49421548843384
1,10.764,2.04156403188648,0.340353993186365,1.30388617515564
0,10.937,2.3095261037152,0.298042138057108,-2.29654121398926
1,10.69,2.0721325220693,0.0115617392526144,1.43202376365662
0,10.597,2.11837016410501,-0.699441512111526,-2.16245889663696
1,11.277,2.07642579039507,-0.258868443148029,3.81678056716919
1,10.653,1.91258405567491,-0.077956764132065,3.11913681030273
1,10.911,2.23766337704018,-0.235437830025575,-2.06516695022583
1,11.017,2.22407776431933,-0.394626024008358,3.50171756744385
0,10.505,2.0359106505557,-0.113058879523653,-1.77672946453094
1,10.61,2.09050590006948,-0.0375410973522626,-0.856570482254028
0,10.622,1.78363296489324,0.0191100908685772,-2.13062000274658
1,10.851,2.13516005019742,0.268120947547087,-2.31709575653076
1,10.538,1.79959973137005,1.16662071144927,2.3964569568634
1,10.527,1.76871801998633,0.0531432118896607,2.41137647628784
1,10.961,2.04137461513592,-0.708805935851245,3.61107921600342
1,11.094,2.14831081649902,-0.847512783646967,3.4613733291626
1,10.813,2.17358744494949,-0.422537250313812,2.85743570327759
1,10.672,2.06931417886004,0.555623273268125,2.45503330230713
1,10.648,1.77517330039666,-0.240433260131058,4.14887046813965
0,10.774,2.19632277991081,0.420797399755335,-1.88267815113068
0,10.562,2.23275865315571,-0.630311279402092,-2.5138201713562
1,10.794,1.99922163007813,-0.358434380164012,0.746146321296692
1,10.868,2.29883513568928,-0.602006555717051,-2.10271453857422
0,10.739,2.12108323269625,-0.0283761231300416,0.198241353034973
1,10.616,2.11621568406404,0.629268066693241,-0.871368885040283
1,10.746,2.0860668183734,0.460940905897341,2.44960594177246
0,10.61,2.11573033720271,0.698892736673119,-2.27505493164062
